word,count
阿禹,3
脚下,3
证据,3
证明,3
榆叶,3
第四天,3
解决,3
新闻,3
确是,3
启节,3
本草,3
瘰疬,3
身穿,3
临末,3
黄鳝,3
华夏,3
发抖,3
吃得来,3
盒子,3
仓颉,3
艺术,3
松皮,3
挂冠,3
展览会,3
卫兵,3
立正,3
做官,3
回京,3
减少,3
种种,3
新鲜,3
乌龟,3
一大批,3
玄圭,3
浙水,3
肃然起敬,3
四岳,3
皆曰,3
稽首,3
江瀚,3
文物,3
设备,3
说文解字,3
古史,3
黄河,3
语录,3
庭燎,3
左传,3
语见,3
随巢子,3
记有,3
动兵,3
比干,3
变乱,3
太极拳,3
皮袍,3
大路,3
周文王,3
毁坏,3
大刀,3
大军,3
太誓,3
自弃,3
不答,3
伤兵,3
商国,3
三箭,3
天道无亲,3
苍术,3
之大老,3
伯夷叔,3
剥猪猡,3
村里,3
普天之下,3
王土,3
倒也罢了,3
温柔敦厚,3
撒赖,3
鹿奶,3
武王伐纣,3
王克商,3
太公望,3
姜尚,3
朝歌,3
穷奇,3
一顿,2
晚饭,2
懒懒,2
接过,2
刚要,2
低头,2
射碎,2
硬着头皮,2
豁朗,2
探头,2
弓箭,2
回过头来,2
习惯,2
一年,2
木榻,2
头皮,2
一扬,2
真不知道,2
做菜,2
箭头,2
太大,2
我射,2
女辛道,2
长蛇,2
墙上,2
长剑,2
短剑,2
昏暗,2
夜饭,2
左边,2
右边,2
炸酱,2
好吃,2
生了病,2
床沿,2
黄金,2
食物,2
料到,2
剩下,2
想起,2
好几回,2
将来,2
不要紧,2
打算,2
灯火,2
两边,2
依然,2
耳根,2
一夜,2
阳光,2
壁上,2
不早了,2
悄悄地,2
披上,2
足辟,2
出堂,2
洗脸,2
朝食,2
辣酱,2
腰带,2
等一等,2
喘气,2
满眼,2
点着,2
几间,2
一间,2
鸽子,2
拈弓,2
流星,2
无须,2
正对着,2
马头,2
鹁鸪,2
夷羿,2
所射,2
几条,2
合伙,2
阿阿,2
时常,2
纺锤,2
十五个,2
塞进,2
跨上,2
加鞭,2
