word,count
罪名,2
出力,2
灰黑,2
白天,2
小鼠,2
样说,2
情状,2
爆竹声,2
惊醒,2
黄色,2
远处,2
浓云,2
飞舞,2
初夜,2
无限,2
原刊,2
咳得,2
住口,2
喘吁吁,2
张沛君,2
恭敬地,2
礼拜,2
飞奔,2
还会,2
纸煤,2
管子,2
听听,2
价钱,2
平安,2
伤风,2
支梧,2
轻轻地,2
问山,2
端详,2
翻开,2
愁苦,2
说不定,2
浮肿,2
驶过,2
乌鸦,2
眼来,2
急促,2
渐近,2
狗叫,2
不留心,2
寓客,2
打茶围,2
弛缓,2
留心,2
家计,2
康儿,2
棺木,2
义庄,2
飞跑,2
洋灯,2
不作声,2
一摩,2
地写,2
塞入,2
店门,2
空空洞洞,2
可靠,2
邻人,2
睡觉,2
拭去,2
正对着,2
弟妹,2
发烦,2
荷生,2
梦迹,2
神堂,2
一群,2
诳话,2
一包,2
合上,2
生疏,2
下腰,2
竟急,2
感动,2
兄弟怡怡,2
害人,2
一具,2
三日,2
一类,2
战役,2
供奉,2
画像,2
神龛,2
诗经,2
脊令,2
急难,2
以此,2
比喻,2
心绪,2
会见,2
名称,2
饭菜,2
墙壁,2
铅色,2
午餐,2
消遣,2
一石居,2
一石,2
屋角,2
后窗,2
一斤,2
辣酱,2
坐位,2
深冬,2
茶树,2
明得,2
飞得,2
略带,2
不快,2
长方脸,2
别后,2
二斤,2
地点,2
谈谈,2
堂兄,2
一封信,2
回南,2
迁葬,2
地下,2
生平,2
该是,2
踪影,2
全无,2
酒意,2
铺子,2
几文,2
大半天,2
足够,2
城隍庙,2
感激,2
好意,2
晴天,2
稳当,2
连长,2
两朵,2
差使,2
点心,2
白糖,2
嘱咐,2
无意,2
远远,2
收拾,2
挨打,2
一说,2
树上,2
树枝,2
寻不出,2
看去,2
晦气,2
阿昭,2
详细,2
一到,2
冷笑,2
一份,2
事算,2
日诗云,2
新近,2
不教,2
矮子,2
一叠,2
方向,2
六日,2
全由,2
稿费,2
投稿,2
不收,2
恋爱,2
婚姻,2
四五步,2
自暴自弃,2
一道,2
福建,2
四川,2
山东,2
河南,2
房租,2
想来想去,2
想不出,2
地名,2
湖南,2
磋商,2
结婚,2
牙齿,2
昏花,2
不合,2
裴伦,2
吉支,2
爱看,2
想来,2
阴凄凄,2
两吊,2
两吊五,2
好不好,2
吃亏,2
算草,2
抽屉,2
一把抓,2
叉叉,2
贵重,2
夹出,2
蛇肉,2
文学家,2
叠成,2
脊梁,2
轻轻,2
架上,2
在内,2
稻草,2
门幕,2
中庸之道,2
确是,2
经验,2
三岁,2
生得,2
伟人,2
右边,2
欺侮,2
手来,2
伸长,2
花儿,2
着眼,2
随即,2
抓起,2
回转头,2
作家,2
八月,2
第九卷,2
配偶,2
讽刺,2
六月,2
出版,2
活动,2
地区,2
九月,2
长诗,2
连载,2
第一卷,2
日记,2
几处,2
黑盐,2
宋代,2
朱熹,2
中庸,2
忧患,2
尖劈,2
瘢痕,2
免不了,2
镜子,2
地吁,2
辞职,2
三国,2
种种,2
学期,2
国民,2
国史,2
狗屁,2
桌面上,2
一面镜子,2
敦请,2
本校,2
小时,2
夏历,2
菊月,2
高傲,2
地一笑,2
三只,2
