word,count
古庙,1
晚间,1
院子,1
纳凉,1
美女,1
脸露,1
墙头,1
一笑,1
隐去,1
走来,1
夜谈,1
识破,1
机关,1
首蛇身,1
能唤,1
倘一,1
要死,1
无妨,1
小盒子,1
高枕而卧,1
照样,1
睡不着,1
半夜,1
沙沙沙,1
风雨,1
正抖作,1
一团,1
金光,1
那金,1
飞回来,1
吸蛇,1
脑髓,1
它治死,1
教训,1
之险,1
想得到,1
草丛,1
无味,1
雪人,1
全形,1
印在,1
塑雪,1
罗汉,1
鉴赏,1
荒园,1
人迹罕至,1
来捕,1
总须,1
积雪,1
一两天,1
久已,1
无处,1
觅食,1
扫开,1
一支,1
短棒,1
支起,1
筛来,1
撒些,1
秕谷,1
上系,1
长绳,1
远远地,1
牵着,1
啄食,1
走到,1
绳子,1
罩住,1
麻雀,1
居多,1
白颊,1
飞鸟,1
性子,1
很躁,1
不大能,1
三四只,1
几十只,1
装在叉袋,1
得失,1
缘由,1
静静地,1
砖头,1
间壁,1
梁家,1
跳下来,1
出门,1
向东,1
半里,1
石桥,1
一扇,1
黑油,1
第三间,1
扁道,1
一幅,1
肥大,1
梅花鹿,1
古树,1
牌位,1
第一次,1
一旁,1
答礼,1
高而,1
须发,1
恭敬,1
方正,1
质朴,1
博学,1
听来,1
东方朔,1
名曰,1
冤气,1
用酒,1
消释,1
这虫,1
生书,1
退下来,1
赶忙,1
怒色,1
宿儒,1
好几回,1
正午,1
三言到,1
五言,1
七言,1
花坛,1
腊梅,1
桂花树,1
蝉蜕,1
苍蝇,1
蚂蚁,1
静悄悄,1
太久,1
戒尺,1
罚跪,1
几眼,1
放开,1
喉咙,1
人声鼎沸,1
仁远乎,1
仁斯仁,1
人齿,1
狗窦,1
大开,1
潜龙勿用,1
土下,1
错厥,1
贡苞,1
茅橘,1
念书,1
低下去,1
朗读,1
如意,1
倜傥,1
一座皆惊,1
金叵罗,1
颠倒,1
淋漓,1
千杯,1
未醉,1
极好,1
微笑起来,1
将头,1
仰起,1
入神,1
用纸,1
盔甲,1
指甲,1
做戏,1
画画,1
荆川,1
蒙在,1
一个个,1
影写,1
最成,1
片断,1
西游记,1
要钱,1
锡箔,1
店主,1
过年,1
过节,1
偏僻,1
行列,1
下午,1
减而,1
所剩,1
寥寥,1
伸着,1
等候多时,1
十几个,1
金脸,1
脸红,1
常存,1
比前,1
繁盛,1
纪念品,1
抬过,1
买下,1
烂泥,1
颜色,1
竹签,1
三枝,1
鸡毛,1
会发,1
哨子,1
吡吡地,1
豪奢,1
明人,1
夸大,1
祷雨,1
龙王,1
盘旋,1
一条龙,1
村童,1
扮些,1
海鬼,1
奇拔,1
记扮,1
水浒传,1
四出,1
矮汉,1
寻梢,1
头陀,1
寻胖大,1
茁壮,1
寻姣长,1
寻青面,1
歪头,1
寻赤须,1
寻美髯,1
寻赤,1
脸长须,1
之村,1
之山僻,1
邻府,1
重价,1
梁山泊,1
好汉,1
个个,1
呵活,1
臻臻至至,1
人马,1
而行,1
白描,1
不动,1
雅兴,1
盛举,1
明社,1
旗袍,1
国事,1
当局,1
妇孺,1
士子,1
赶去,1
游手好闲,1
庙前,1
看热闹,1
知识,1
多半,1
贵重,1
眼学,1
过较,1
骑马,1
塘报,1
许久,1
高照,1
揭起,1
很长,1
托着,1
竿头,1
或牙,1
高跷,1
抬阁,1
马头,1
红衣,1
枷锁,1
内中,1
光荣,1
事业,1
大有,1
羡慕,1
出风头,1
不生,1
一场,1
重病,1
许下,1
心愿,1
看五,1
所罕逢,1
盛事,1
那会,1
全县,1
很远,1
六十多里,1
两座,1
梅姑庙,1
聊斋志异,1
所记,1
室女,1
守节,1
死后,1
成神,1
篡取,1
丈夫,1
神座,1
确塑,1
眉开眼笑,1
猖庙,1
五通,1
确据,1
五个,1
猖獗,1
之状,1
列坐,1
五位,1
分坐,1
界限,1
谨严,1
离城远,1
昨夜,1
预定,1
三道,1
明瓦窗,1
大船,1
埠头,1
船椅,1
茶炊,1
搬下去,1
很谨肃,1
慢慢,1
开蒙,1
所读,1
第二本,1
岁数,1
单数,1
七岁,1
忐忑,1
中央,1
桌子,1
我担,1
行罢,1
背不出,1
看会,1
说完,1
读着,1
首出,1
御世,1
肇开,1
混茫,1
四句,1
一齐,1
听人,1
比读,1
千字文,1
家姓,1
有用,1
物件,1
家中,1
忙乱,1
静肃,1
朝阳,1
西墙,1
清朗,1
营救,1
静候,1
百静,1
头里,1
铁钳,1
夹住,1
急急,1
诵读,1
发着,1
深秋,1
夜中,1
太阳,1
升得,1
有把握,1
拿书,1
一气,1
点着头,1
活动,1
河埠,1
高高地,1
祝贺,1
快步,1
前头,1
开船,1
风景,1
不留,1
痕迹,1
背诵,1
昨日,1
诧异,1
背书,1
二十五日,1
阔气,1
称呼,1
略带,1
姓长,1
黄胖,1
形容词,1
来历,1
真阿长,1
叫惯,1
改口,1
长短,1
真心话,1
我实,1
低声,1
絮说,1
竖起,1
二个,1
空中,1
摇动,1
点着,1
对手,1
风波,1
翻一,1
石头,1
顽皮,1
睡觉时,1
挤得,1
余地,1
翻身,1
席子,1
经烤,1
怕热,1
睡相,1
不见得,1
诉苦,1
空席,1
开口,1
夜里,1
醒来,1
满床,1
除夕,1
辞岁,1
一宵,1
枕上,1
红包,1
刀枪,1
菩萨,1
床头,1
正月初一,1
清早,1
睁开眼,1
记着,1
橘子,1
两摇,1
一年到头,1
顺流,1
梦里,1
一醒,1
一把,1
惶急,1
冰冷,1
嘴里,1
大吃一惊,1
磨难,1
老掉,1
饭粒,1
钻过去,1
古怪,1
烦琐,1
空前,1
对我讲,1
洪秀全,1
强盗,1
听不懂,1
海边,1
年老,1
看家,1
诉说,1
饥饿,1
圆圆的,1
小辫子,1
骇破,1
面如土色,1
胸埔道,1
毫不相干,1
觉到,1
疮疤,1
城外,1
兵来,1
城墙,1
大炮,1
再要,1
意想,1
满肚子,1
深不可测,1
手脚,1
占领,1
全床,1
情有可原,1
退让,1
消失,1
诘问,1
当面,1
攻城,1
放炮,1
炮炸,1
我惧惮,1
哀悼,1
复仇,1
惹起来,1
胖胖的,1
茉莉,1
少见,1
北边,1
带回去,1
马缨花,1
莫名其妙,1
晒衣服,1
枝条,1
枝折,1
愤地,1
咒骂,1
可谈,1
聚族,1
宅子,1
他书多,1
制艺,1
试帖,1
书斋,1
过陆玑,1
毛诗,1
鸟兽,1
很生,1
花镜,1
三脚,1
生着,1
翅膀,1
两乳,1
不好意思,1
寻找,1
疏懒,1
几百文,1
有书,1
大街,1
远得,1
一趟,1
两家,1
紧紧,1
关着,1
坐下,1
念念不忘,1
连阿长,1
告假,1
回家,1
四五天,1
蓝布,1
见面,1
一包,1
递给,1
画儿,1
三哼经,1
遇着,1
霹雳,1
赶紧,1
接过,1
一翻,1
确有,1
怨恨,1
这四,1
刻印,1
粗拙,1
纸张,1
图象,1
凑合,1
长方形,1
一脚,1
袋子,1
帝江,1
以乳为,1
以脐为,1
执干戚,1
刑天,1
尔雅,1
音图,1
诗品,1
物图,1
点石斋,1
丛画,1
画舫,1
每卷,1
图赞,1
绿色,1
精致,1
前年,1
缩印,1
懿行,1
保姆,1
人世,1
三十年,1
过继,1
守寡,1
孤孀,1
仁厚,1
黑暗,1
地母,1
怀里,1
永安,1
魂灵,1
三月,1
上野,1
樱花,1
烂熳,1
时节,1
望去,1
绯红,1
轻云,1
但花,1
成群结队,1
清国,1
速成班,1
上盘,1
顶得,1
制帽,1
顶上,1
高耸,1
富士山,1
解散,1
盘得平,1
除下,1
帽来,1
油光,1
宛如,1
小姑娘,1
发髻,1
扭几扭,1
标致,1
几本书,1
一转,1
上午,1
几间,1
洋房,1
坐坐,1
傍晚,1
地板,1
便常,1
要咚,1
咚咚,1
震天,1
兼以,1
满房,1
烟尘,1
斗乱,1
问问,1
答道,1
出发,1
驿站,1
日暮,1
水户,1
遗民,1
朱舜,1
客死,1
市镇,1
并不大,1
冷得,1
物以,1
希为,1
白菜,1
运往,1
浙江,1
红头绳,1
系住,1
菜根,1
倒挂,1
