work,character,sentiment
而已集,林纾,negative
而已集,金兰,neutral
而已集,贾德耀,positive
而已集,籍贯,neutral
而已集,徐谦,negative
而已集,吴敬恒,negative
而已集,易培基,negative
而已集,顾兆熊,negative
而已集,徐李,negative
而已集,陈友仁,negative
而已集,陈启修,negative
而已集,蒋梦麟,negative
而已集,陈垣,negative
而已集,马叙伦,negative
而已集,林玉堂,negative
而已集,萧子升,negative
而已集,李玄伯,negative
而已集,徐炳昶,negative
而已集,周树人,negative
而已集,张凤举,negative
而已集,陈大齐,negative
而已集,丁维,negative
而已集,王法,negative
而已集,潘廷干,negative
而已集,高鲁,negative
而已集,李书华,negative
而已集,徐宝璜,negative
而已集,李麟玉,negative
而已集,潘蕴巢,negative
而已集,邓飞,negative
而已集,彭齐群,negative
而已集,徐巽,negative
而已集,高穰,negative
而已集,刘百昭,negative
而已集,梁鼎,negative
而已集,姜绍谟,negative
而已集,郭春涛,negative
而已集,纪人庆,negative
而已集,段章,negative
而已集,诸公,negative
而已集,沈尹默,positive
而已集,李泰,positive
而已集,钱玄同,positive
而已集,宣布独立,neutral
而已集,冯玉祥,positive
而已集,张宗昌,positive
而已集,林语堂,negative
而已集,龙溪,negative
而已集,余叶,negative
而已集,马克思,negative
而已集,马克斯,negative
而已集,苏三,positive
而已集,陈国,negative
而已集,藤云,negative
而已集,梦髯澳,negative
而已集,向英官,positive
而已集,赖济熙,negative
而已集,周寿臣,negative
而已集,后督宪,negative
而已集,周爵,negative
而已集,顾全,negative
而已集,盖有爵,neutral
而已集,余兴,neutral
而已集,谈皇仁,negative
而已集,老调子,negative
而已集,明清两代,negative
而已集,颜氏家训,negative
而已集,齐朝,negative
而已集,公卿,negative
而已集,卿相,negative
而已集,汝曹为,negative
而已集,李心传,neutral
而已集,凡官汉,neutral
而已集,尼楚哈,negative
而已集,许之,negative
而已集,银珠哥,negative
而已集,富僧,negative
而已集,白云路,negative
而已集,白云,negative
而已集,高尔斯,neutral
而已集,华绥,neutral
而已集,高斯,neutral
而已集,梁萧统,negative
而已集,燕然山,negative
而已集,樊仲云,positive
野草,鲁迅,positive
野草,旷野,negative
野草,叶子,negative
野草,丁丁,negative
野草,老翁,negative
野草,阿阿,positive
野草,白云,positive
野草,波涛,positive
野草,美的,positive
野草,黎明,negative
野草,明白,positive
野草,梅花,negative
野草,罗汉,negative
野草,言语,positive
野草,罗伊,negative
野草,慈善家,positive
野草,徐徐,negative
野草,苍翠,neutral
野草,胡涂,negative
野草,乔木,positive
野草,静穆,negative
野草,严冬,neutral
野草,光辉,positive
野草,迟暮,negative
野草,云锦,positive
野草,寻人,positive
野草,衣履,negative
野草,荆冠,positive
野草,菲薄,neutral
野草,黄和绿,negative
野草,秋树,negative
野草,余闲,negative
野草,蒙昧,positive
野草,雪亮,positive
野草,毛瑟枪,positive
野草,道德,positive
野草,文明,positive
野草,寿终,negative
野草,沙石,negative
野草,丛生,negative
野草,蒙蒙,negative
野草,陈旧,negative
野草,紫发,negative
野草,黑须,negative
野草,向东,negative
野草,托福,positive
野草,西顾,negative
野草,劳顿,negative
野草,祝你平安,negative
野草,祝你们,negative
野草,关了门,negative
野草,胡蝶,negative
野草,满树,negative
野草,敬奠,neutral
野草,慧星,negative
野草,宝贵,negative
野草,毛根,negative
野草,惜哉,negative
野草,宁静,negative
野草,拉平,negative
野草,勃古斋,negative
野草,毛糙,neutral
野草,公羊传,negative
野草,双燕图,neutral
野草,宝珠,negative
野草,白中隐,negative
野草,紫芽,negative
野草,蓬勃,neutral
野草,天宇,negative
野草,瓦松,negative
野草,高天,negative
野草,爱抚,negative
野草,祝福,negative
野草,向天,negative
野草,暴风雨,positive
野草,段祺瑞,negative
野草,苏生,positive
野草,杨柳,negative
野草,小兄弟,neutral
野草,胡子,negative
野草,宛然,negative
野草,冉冉,negative
野草,白杨,negative
野草,金光,negative
野草,红颜,negative
野草,夏云,negative
野草,相和鸣,negative
野草,权威,positive
野草,雷霆,negative
野草,布大,positive
野草,那威棱,positive
野草,牛首阿,neutral
野草,焦枯,neutral
野草,乌合,neutral
野草,邱遇信,negative
野草,孙福熙,negative
野草,章廷谦,negative
野草,高升,negative
野草,蒋介石,negative
野草,萧军信,positive
野草,华盖,positive
野草,杜鹃,negative
野草,宝贝,positive
野草,萨克,neutral
野草,英勇,negative
野草,丛树,negative
野草,伽蓝,negative
野草,和尚,negative
野草,小河,negative
野草,柳树下,negative
野草,银耳,positive
野草,皮鞭,positive
野草,大有希望,negative
华盖集,章士钊,neutral
华盖集,鲁迅,neutral
华盖集,陈西滢,neutral
华盖集,杨荫榆,positive
华盖集,宣言,neutral
华盖集,西滢,neutral
华盖集,段祺瑞,neutral
华盖集,文明,positive
华盖集,明白,neutral
华盖集,胡同,neutral
华盖集,孔子,positive
华盖集,胡适,positive
华盖集,徐志摩,neutral
华盖集,陈源,positive
华盖集,孟子,negative
华盖集,庄子,positive
华盖集,孔丘,negative
华盖集,刘百昭,positive
华盖集,袁世凯,positive
华盖集,白话文,positive
华盖集,朱熹,negative
华盖集,杨先生,negative
华盖集,吉祥,positive
华盖集,华盖,neutral
华盖集,曹锟,positive
华盖集,王世杰,positive
华盖集,项羽,positive
华盖集,古董,positive
华盖集,梁启超,positive
华盖集,天灵盖,negative
华盖集,温良,neutral
华盖集,古文,positive
华盖集,李仲揆,neutral
华盖集,毛丫头,neutral
华盖集,道德,positive
华盖集,宋人,neutral
华盖集,韩非子,positive
华盖集,章炳麟,positive
华盖集,暴君,positive
华盖集,孙中山,negative
华盖集,吴佩孚,negative
华盖集,胡涂,positive
华盖集,向东,positive
华盖集,须知,positive
华盖集,无锡人,negative
华盖集,公允,neutral
华盖集,秦始皇,neutral
华盖集,刘邦,positive
华盖集,祖传,neutral
华盖集,千佛洞,positive
华盖集,仓颉,neutral
华盖集,乾隆,neutral
华盖集,高仁山,neutral
华盖集,燕树棠,positive
华盖集,泰戈尔,neutral
华盖集,孤桐,negative
华盖集,祖母,positive
华盖集,宁馨儿,negative
华盖集,苏秦,neutral
华盖集,张仪,neutral
华盖集,木兰,positive
华盖集,胡子,neutral
华盖集,葛天氏,positive
华盖集,卢布,neutral
华盖集,罗马教皇,neutral
华盖集,李大钊,positive
华盖集,张作霖,neutral
华盖集,孙伏园,neutral
华盖集,程颢,negative
华盖集,冷一冷,positive
华盖集,虞卿,negative
华盖集,籍贯,negative
华盖集,杨氏,neutral
华盖集,国之士,neutral
华盖集,楚霸王,negative
华盖集,高祖,neutral
华盖集,左传,neutral
华盖集,和尚,negative
华盖集,美的,neutral
华盖集,罗素,negative
华盖集,孟轲,neutral
华盖集,胡敦复,positive
华盖集,章氏,neutral
华盖集,萧纯锦,positive
华盖集,唐宋八,neutral
华盖集,章太炎,negative
华盖集,余庵,negative
华盖集,福先,positive
华盖集,牛乳,negative
华盖集,冷笑,positive
华盖集,老聃,negative
华盖集,玄虚,negative
华盖集,宋有,negative
华盖集,释迦牟尼,neutral
华盖集,老先生,positive
华盖集,从军,positive
华盖集,孔明,neutral
华盖集,秦桧,neutral
华盖集,曹操,neutral
华盖集,刘歆,negative
华盖集,彭允彝,negative
华盖集,江震亚,neutral
华盖集,溥仪,negative
华盖集,明崇祯,negative
华盖集,颜回,neutral
华盖集,周公,positive
华盖集,玄伯,negative
华盖集,徐炳昶,negative
华盖集,张歆海,positive
华盖集,敬爱,neutral
华盖集,显微镜,negative
华盖集,古奥,neutral
华盖集,王五,neutral
华盖集,沈钧,neutral
华盖集,阎罗,positive
华盖集,文哉,neutral
华盖集,郑玄注,positive
华盖集,安然,negative
华盖集,阎罗王,positive
华盖集,朱深,neutral
华盖集,宁可,negative
华盖集,禹入,positive
华盖集,莘莘学子,negative
华盖集,公开信,negative
华盖集,牛首阿,positive
华盖集,曹子,neutral
华盖集,由校特,negative
华盖集,冰其淋,negative
华盖集,和光同尘,neutral
华盖集,蒋介石,neutral
华盖集,雪纹,neutral
华盖集,周树人,positive
华盖集,李泰,positive
华盖集,通伯,negative
华盖集,古如兹,negative
华盖集,金石,neutral
华盖集,陈氏,negative
华盖集,子孙,negative
华盖集,光绪皇帝,negative
华盖集,诸葛亮,positive
华盖集,黄丕烈,positive
华盖集,吴骞,positive
华盖集,希奇,neutral
华盖集,冯玉祥,negative
华盖集,江阴人,negative
华盖集,周文王,neutral
华盖集,李顺卿,neutral
华盖集,王桐龄,neutral
华盖集,李四光,positive
华盖集,闻之,neutral
华盖集,宣布独立,negative
华盖集,小雅,positive
华盖集,晋书,positive
华盖集,刘隗,positive
华盖集,公正,positive
华盖集,齐姜醉,positive
华盖集,晋公子,positive
华盖集,高明,neutral
华盖集,茅亭客,negative
华盖集,孙女儿,positive
华盖集,高超,positive
华盖集,真宗,positive
华盖集,广笑府,negative
华盖集,恩惠,neutral
华盖集,吕纯阳,negative
华盖集,马克思,positive
华盖集,侍卫,neutral
华盖集,郁达夫,negative
华盖集,李宸妃,negative
华盖集,司马迁,positive
华盖集,太上老君,negative
华盖集,诸君,positive
华盖集,杜甫,negative
华盖集,菲薄,negative
华盖集,立功,positive
华盖集,诸生,positive
华盖集,岳少保,negative
华盖集,徐锡麟,positive
华盖集,恩铭,neutral
华盖集,陶成章,positive
华盖集,符契,negative
华盖集,宝贝,negative
华盖集,汤尔,neutral
华盖集,韩少保,neutral
华盖集,岳飞,positive
华盖集,国子监,negative
华盖集,绍兴人,neutral
华盖集,仲尼,negative
华盖集,余杭,negative
华盖集,陶弘景,neutral
华盖集,齐燮元,neutral
华盖集,白云苍狗,negative
华盖集,后汉书,positive
华盖集,白痴,positive
华盖集,太祖,negative
华盖集,师生,neutral
华盖集,滕文公,neutral
华盖集,汪懋祖,positive
华盖集,相煎益,neutral
华盖集,阿丕,neutral
华盖集,阿植,neutral
华盖集,小东,neutral
华盖集,张胡,neutral
华盖集,李胡,neutral
华盖集,刘向,negative
华盖集,余裕,positive
华盖集,史官,negative
华盖集,秦汉,positive
华盖集,张献忠,positive
华盖集,帝王,positive
华盖集,清顺治,negative
华盖集,黄帝,negative
华盖集,林琴南,positive
华盖集,易经,negative
华盖集,子思,positive
华盖集,王守仁,positive
华盖集,徐世昌,positive
华盖集,汤文武,positive
华盖集,无怀氏,positive
华盖集,孔二,negative
华盖集,武则天,negative
华盖集,梅契尼,negative
华盖集,高尔基,negative
华盖集,邵飘萍,negative
华盖集,太妃,neutral
华盖集,萧伯纳,negative
华盖集,章士钉,negative
华盖集,张国淦,neutral
华盖集,孙嘉淦,neutral
华盖集,李大剑,neutral
华盖集,沈钊,negative
华盖集,寿终,neutral
华盖集,望一望,negative
华盖集,仰承,positive
华盖集,立婉劝,neutral
华盖集,许慎著,negative
华盖集,天津人,negative
华盖集,乐亭,negative
华盖集,王子,negative
华盖集,陆师,negative
华盖集,波纳尔,negative
华盖集,黛依丝,negative
华盖集,小乘,neutral
华盖集,法苑珠,positive
华盖集,嘉福,negative
华盖集,慈恩寺,negative
华盖集,阿呀阿,positive
华盖集,沙石,positive
华盖集,宝贵,positive
华盖集,牛马,positive
华盖集,吕氏春秋,negative
华盖集,慎大览,negative
华盖集,赵策,negative
华盖集,禹祖,negative
华盖集,索薪,negative
华盖集,曲礼,positive
华盖集,卿大夫,positive
华盖集,潘尼,negative
华盖集,祁祁,negative
华盖集,莘莘,negative
华盖集,卫灵公,positive
华盖集,颜渊,neutral
华盖集,公孙丑,negative
华盖集,山九仞,positive
华盖集,高吟,neutral
华盖集,黑云,positive
华盖集,何干,neutral
华盖集,阴森,positive
华盖集,童养媳,negative
华盖集,赵国,negative
华盖集,盛行于,neutral
华盖集,华丽,neutral
华盖集,红白,negative
华盖集,曾子居卫,negative
华盖集,陶征士,neutral
华盖集,陶渊明,negative
华盖集,安帝义,positive
华盖集,任国立,negative
华盖集,续成,positive
华盖集,若夫,neutral
华盖集,曹子勃,neutral
华盖集,曹社之谋,positive
华盖集,郑德音,negative
华盖集,刘和珍,negative
华盖集,许广平,negative
华盖集,姜伯,negative
华盖集,荆有麟,negative
华盖集,蓬勃,neutral
华盖集,荆棘,positive
华盖集,宣武门,positive
华盖集,丁香,positive
华盖集,名琦,negative
华盖集,向培良,negative
华盖集,魏家,negative
华盖集,文思泉涌,neutral
华盖集,宣言书,negative
华盖集,郭沫若,neutral
华盖集,雪莱,neutral
华盖集,夏雪纹,negative
华盖集,马裕藻,positive
华盖集,沈尹默,positive
华盖集,钱玄同,positive
华盖集,沈兼士,positive
华盖集,黄泉,positive
华盖集,陈列,neutral
华盖集,尚能世,negative
华盖集,玉佛,negative
华盖集,封建王朝,negative
华盖集,宿迁,negative
华盖集,秦始皇帝,negative
华盖集,梁与籍,negative
华盖集,秦灭,negative
华盖集,王朝,negative
华盖集,常繇,neutral
华盖集,秦皇帝,neutral
华盖集,桑柔,neutral
华盖集,严复,positive
华盖集,格莱那,negative
华盖集,斯坦因,negative
华盖集,木简,negative
华盖集,伯希和,negative
华盖集,瓦尔纳,positive
华盖集,周颂,negative
华盖集,高僧,negative
华盖集,陆心源,negative
华盖集,归安,negative
华盖集,吴兴,negative
华盖集,宋楼,negative
华盖集,陆树藩,negative
华盖集,兰室,negative
华盖集,静嘉堂,negative
华盖集,陈介祺,negative
华盖集,寿卿,negative
华盖集,钟山,negative
华盖集,哈同,neutral
华盖集,明智,neutral
华盖集,哈同曾,negative
华盖集,王国维,negative
华盖集,习古礼,negative
华盖集,伦理道德,neutral
华盖集,三皇五帝,negative
华盖集,杜预注,negative
华盖集,美玉,negative
华盖集,伏羲,negative
华盖集,林回,negative
华盖集,谢不敏,positive
华盖集,今是昨非,positive
华盖集,辟成,negative
华盖集,旷野,negative
华盖集,井泉,negative
华盖集,荆棘塞途,positive
华盖集,白波,positive
华盖集,田园,positive
华盖集,李先生,negative
华盖集,和西滢,positive
华盖集,含胡,positive
华盖集,苟全,positive
华盖集,顾全,negative
华盖集,仲揆,neutral
华盖集,卓越贡献,negative
华盖集,伯明翰,negative
华盖集,陆军,negative
华盖集,司马相如,positive
华盖集,巴蜀,positive
华盖集,梁章,positive
华盖集,布满,negative
华盖集,封锁,negative
华盖集,张贴,positive
华盖集,诸侯,neutral
华盖集,章杨,neutral
华盖集,陶昌善,positive
华盖集,石志泉,positive
华盖集,查良钊,positive
