work,character,position,relative_position,sentiment_score,smoothed_sentiment_score,sentiment_words_count
故事新编,OVERALL,155,82.01058201058201,5.333333333333333,6.155555555555555,5
故事新编,OVERALL,156,82.53968253968253,5.8,4.511111111111111,10
故事新编,OVERALL,157,83.06878306878306,2.4,3.4666666666666663,5
故事新编,OVERALL,158,83.5978835978836,2.2,2.7925925925925923,10
故事新编,OVERALL,159,84.12698412698413,3.7777777777777777,3.343469785575049,9
故事新编,OVERALL,160,84.65608465608466,4.052631578947368,4.443469785575048,19
故事新编,OVERALL,161,85.18518518518519,5.5,4.784210526315789,8
故事新编,OVERALL,162,85.71428571428571,4.8,4.1000000000000005,5
故事新编,OVERALL,163,86.24338624338624,2.0,3.3222222222222224,5
故事新编,OVERALL,164,86.77248677248677,3.1666666666666665,2.4999999999999996,8
故事新编,OVERALL,165,87.3015873015873,2.333333333333333,3.7708333333333335,11
故事新编,OVERALL,166,87.83068783068782,5.8125,4.090277777777778,16
故事新编,OVERALL,167,88.35978835978835,4.125,4.989267676767677,8
故事新编,OVERALL,168,88.88888888888889,5.03030303030303,3.97152076318743,11
故事新编,OVERALL,169,89.41798941798942,2.759259259259259,3.9811361478028147,18
故事新编,OVERALL,170,89.94708994708994,4.153846153846154,3.2071462488129154,13
故事新编,OVERALL,171,90.47619047619048,2.7083333333333335,3.633072174738841,8
故事新编,OVERALL,172,91.005291005291,4.037037037037036,4.285493827160494,9
故事新编,OVERALL,173,91.53439153439153,6.111111111111111,4.90652557319224,12
故事新编,OVERALL,174,92.06349206349206,4.571428571428571,4.790013227513227,7
故事新编,OVERALL,175,92.5925925925926,3.6875,4.244204260651629,16
故事新编,OVERALL,176,93.12169312169311,4.473684210526316,4.177184860298895,19
故事新编,OVERALL,177,93.65079365079364,4.37037037037037,4.688758934372969,9
故事新编,OVERALL,178,94.17989417989418,5.222222222222222,4.4753086419753085,9
故事新编,OVERALL,179,94.70899470899471,3.8333333333333335,5.1878306878306875,10
故事新编,OVERALL,180,95.23809523809523,6.507936507936509,5.637566137566137,21
故事新编,OVERALL,181,95.76719576719577,6.571428571428571,7.343915343915344,7
故事新编,OVERALL,182,96.29629629629629,8.952380952380953,7.998677248677249,7
故事新编,OVERALL,183,96.82539682539682,8.472222222222221,7.585978835978835,12
故事新编,OVERALL,184,97.35449735449735,5.333333333333333,7.4907407407407405,6
故事新编,OVERALL,185,97.88359788359789,8.666666666666666,6.5,1
故事新编,OVERALL,186,98.4126984126984,5.5,6.855555555555555,10
故事新编,OVERALL,187,98.94179894179894,6.4,6.022222222222222,10
故事新编,OVERALL,188,99.47089947089947,6.166666666666667,7.522222222222222,6
故事新编,OVERALL,189,100.0,10.0,8.083333333333334,1
呐喊,孔乙己,52,27.225130890052355,1.0,2.6515151515151514,3
呐喊,孔乙己,53,27.748691099476442,4.303030303030303,3.2828282828282824,11
呐喊,孔乙己,54,28.272251308900525,4.545454545454546,4.993939393939393,11
呐喊,孔乙己,55,28.79581151832461,6.133333333333334,4.64601571268238,15
呐喊,孔乙己,56,29.31937172774869,3.259259259259259,4.2975308641975305,9
呐喊,孔乙己,57,29.84293193717277,3.5,4.030864197530864,2
呐喊,孔乙己,58,30.36649214659686,5.333333333333333,4.3999999999999995,6
呐喊,孔乙己,59,30.89005235602094,4.366666666666667,3.233333333333333,10
呐喊,孔乙己,79,41.361256544502616,0.0,2.1833333333333336,1
呐喊,单四,12,6.282722513089005,3.0350877192982453,2.9534412955465585,19
呐喊,单四,80,41.8848167539267,2.871794871794872,3.5689608636977055,13
呐喊,单四,81,42.40837696335078,4.8,4.01559829059829,15
呐喊,单四,82,42.93193717277487,4.375,4.291666666666667,16
呐喊,单四,83,43.455497382198956,3.7,3.568859649122807,20
呐喊,单四,84,43.97905759162304,2.6315789473684212,3.4695006747638324,19
呐喊,单四,85,44.50261780104712,4.076923076923077,3.013945119208277,13
呐喊,单四,86,45.0261780104712,2.3333333333333335,2.97008547008547,9
呐喊,单四,87,45.54973821989529,2.5,2.416666666666667,12
呐喊,尼姑,133,69.63350785340315,3.619047619047619,3.624338624338624,14
呐喊,尼姑,134,70.15706806282722,3.6296296296296298,3.732465065798399,27
呐喊,尼姑,135,70.68062827225131,3.948717948717949,4.926115859449193,13
呐喊,尼姑,136,71.20418848167539,7.2,5.24710351377018,20
呐喊,尼姑,144,75.39267015706807,4.592592592592592,5.09753086419753,9
呐喊,尼姑,145,75.91623036649214,3.5,4.056505223171889,6
呐喊,尼姑,156,81.67539267015707,4.076923076923077,3.3404558404558404,13
呐喊,尼姑,157,82.19895287958116,2.4444444444444446,3.2606837606837606,9
呐喊,王胡,130,68.06282722513089,5.383333333333334,6.136111111111111,20
呐喊,王胡,131,68.58638743455498,6.888888888888889,7.090740740740741,15
呐喊,王胡,132,69.10994764397905,9.0,6.506172839506173,15
呐喊,王胡,134,70.15706806282722,3.6296296296296298,5.987654320987654,27
呐喊,王胡,141,73.82198952879581,5.333333333333333,5.02932098765432,9
呐喊,王胡,148,77.4869109947644,6.125,5.763888888888888,8
呐喊,王胡,155,81.15183246073299,5.833333333333333,5.303571428571428,12
呐喊,王胡,162,84.81675392670157,3.9523809523809526,4.892857142857142,21
呐喊,宝儿,80,41.8848167539267,2.871794871794872,3.8358974358974356,13
呐喊,宝儿,81,42.40837696335078,4.8,4.01559829059829,15
呐喊,宝儿,82,42.93193717277487,4.375,4.291666666666667,16
呐喊,宝儿,83,43.455497382198956,3.7,3.568859649122807,20
呐喊,宝儿,84,43.97905759162304,2.6315789473684212,3.4695006747638324,19
呐喊,宝儿,85,44.50261780104712,4.076923076923077,3.013945119208277,13
呐喊,宝儿,86,45.0261780104712,2.3333333333333335,2.97008547008547,9
呐喊,宝儿,87,45.54973821989529,2.5,2.416666666666667,12
呐喊,OVERALL,1,0.5235602094240838,2.3777777777777778,3.035042735042735,15
呐喊,OVERALL,2,1.0471204188481675,3.6923076923076925,3.69002849002849,13
呐喊,OVERALL,3,1.5706806282722512,5.0,4.11965811965812,5
呐喊,OVERALL,4,2.094240837696335,3.6666666666666665,4.472222222222222,6
呐喊,OVERALL,5,2.6178010471204187,4.75,4.817901234567901,12
呐喊,OVERALL,6,3.1413612565445024,6.037037037037036,5.017901234567901,9
呐喊,OVERALL,7,3.664921465968586,4.266666666666667,4.69772579597141,15
呐喊,OVERALL,8,4.18848167539267,3.789473684210526,3.4923976608187135,19
呐喊,OVERALL,9,4.712041884816754,2.4210526315789473,2.8479532163742687,19
呐喊,OVERALL,10,5.2356020942408374,2.3333333333333335,2.719715956558062,6
呐喊,OVERALL,11,5.7591623036649215,3.4047619047619047,2.9243943191311614,14
呐喊,OVERALL,12,6.282722513089005,3.0350877192982453,3.7577276524644945,19
呐喊,OVERALL,13,6.806282722513089,4.833333333333333,4.159038901601831,6
呐喊,OVERALL,14,7.329842931937172,4.608695652173913,4.856337704163791,23
呐喊,OVERALL,15,7.853403141361256,5.1269841269841265,5.530940878766966,21
呐喊,OVERALL,16,8.37696335078534,6.857142857142857,5.986161986161986,14
呐喊,OVERALL,17,8.900523560209423,5.9743589743589745,6.156796906796907,13
呐喊,OVERALL,18,9.424083769633508,5.638888888888888,7.093304843304843,12
呐喊,OVERALL,19,9.947643979057592,9.666666666666666,6.898148148148148,3
呐喊,OVERALL,20,10.471204188481675,5.388888888888888,6.310185185185184,6
呐喊,OVERALL,21,10.99476439790576,3.875,4.520061728395062,8
呐喊,OVERALL,22,11.518324607329843,4.296296296296296,3.823765432098765,18
呐喊,OVERALL,23,12.041884816753926,3.3,3.680246913580247,20
呐喊,OVERALL,24,12.56544502617801,3.4444444444444446,3.051566951566952,9
呐喊,OVERALL,25,13.089005235602095,2.4102564102564106,3.6975986975986976,13
呐喊,OVERALL,26,13.612565445026178,5.238095238095238,3.743894993894994,21
呐喊,OVERALL,27,14.136125654450263,3.5833333333333335,4.873809523809523,12
呐喊,OVERALL,28,14.659685863874344,5.8,5.593055555555556,10
呐喊,OVERALL,29,15.18324607329843,7.395833333333334,6.038822751322751,16
呐喊,OVERALL,30,15.706806282722512,4.920634920634921,6.25700456950457,21
呐喊,OVERALL,31,16.230366492146597,6.454545454545454,5.706759471465354,11
呐喊,OVERALL,32,16.75392670157068,5.745098039215685,5.46524064171123,17
呐喊,OVERALL,33,17.277486910994764,4.196078431372549,4.980392156862745,17
呐喊,OVERALL,34,17.801047120418847,5.0,4.61297852474323,10
呐喊,OVERALL,35,18.32460732984293,4.642857142857143,4.125396825396826,14
呐喊,OVERALL,36,18.848167539267017,2.7333333333333334,4.051322751322751,15
呐喊,OVERALL,37,19.3717277486911,4.777777777777778,3.837037037037037,9
呐喊,OVERALL,38,19.895287958115183,4.0,4.281481481481482,13
呐喊,OVERALL,39,20.418848167539267,4.066666666666666,3.0828282828282827,10
呐喊,OVERALL,40,20.94240837696335,1.1818181818181819,2.7751359751359748,11
呐喊,OVERALL,41,21.465968586387437,3.076923076923077,1.627913752913753,13
呐喊,OVERALL,42,21.98952879581152,0.625,3.159900284900285,8
呐喊,OVERALL,43,22.5130890052356,5.777777777777778,3.2700617283950617,9
呐喊,OVERALL,44,23.036649214659686,3.407407407407407,5.117283950617284,9
呐喊,OVERALL,45,23.56020942408377,6.166666666666666,4.258024691358024,14
呐喊,OVERALL,46,24.083769633507853,3.2,4.033333333333334,10
呐喊,OVERALL,47,24.60732984293194,2.7333333333333334,2.977777777777778,15
呐喊,OVERALL,48,25.13089005235602,3.0,2.661111111111111,5
呐喊,OVERALL,49,25.654450261780106,2.25,2.543103448275862,4
呐喊,OVERALL,50,26.17801047120419,2.3793103448275863,3.0431034482758625,29
呐喊,OVERALL,51,26.701570680628272,4.5,2.6264367816091956,8
呐喊,OVERALL,52,27.225130890052355,1.0,3.2676767676767677,3
呐喊,OVERALL,53,27.748691099476442,4.303030303030303,3.2828282828282824,11
呐喊,OVERALL,54,28.272251308900525,4.545454545454546,4.993939393939393,11
呐喊,OVERALL,55,28.79581151832461,6.133333333333334,4.64601571268238,15
呐喊,OVERALL,56,29.31937172774869,3.259259259259259,4.2975308641975305,9
呐喊,OVERALL,57,29.84293193717277,3.5,4.030864197530864,2
呐喊,OVERALL,58,30.36649214659686,5.333333333333333,4.3999999999999995,6
呐喊,OVERALL,59,30.89005235602094,4.366666666666667,5.01111111111111,10
呐喊,OVERALL,60,31.413612565445025,5.333333333333333,4.446296296296296,6
呐喊,OVERALL,61,31.93717277486911,3.638888888888889,3.8478835978835977,12
呐喊,OVERALL,62,32.460732984293195,2.5714285714285716,3.69510582010582,7
呐喊,OVERALL,63,32.98429319371728,4.875,2.625,8
呐喊,OVERALL,64,33.50785340314136,0.42857142857142855,3.4446248196248193,7
呐喊,OVERALL,65,34.031413612565444,5.03030303030303,4.04838298955946,11
呐喊,OVERALL,66,34.55497382198953,6.686274509803922,6.127748068924539,17
呐喊,OVERALL,67,35.07853403141361,6.666666666666667,6.015082956259427,9
呐喊,OVERALL,68,35.602094240837694,4.6923076923076925,6.024420024420024,13
呐喊,OVERALL,69,36.12565445026178,6.714285714285714,5.691086691086691,7
呐喊,OVERALL,70,36.64921465968586,5.666666666666667,5.255189255189255,3
呐喊,OVERALL,71,37.17277486910995,3.3846153846153846,3.731379731379731,13
呐喊,OVERALL,72,37.696335078534034,2.142857142857143,4.612332112332112,7
呐喊,OVERALL,73,38.21989528795812,8.309523809523808,5.1952380952380945,14
呐喊,OVERALL,74,38.7434554973822,5.133333333333333,5.747619047619047,10
呐喊,OVERALL,75,39.26701570680628,3.8,4.792592592592594,5
呐喊,OVERALL,76,39.79057591623037,5.4444444444444455,4.091582491582492,6
呐喊,OVERALL,77,40.31413612565445,3.03030303030303,4.102693602693603,11
呐喊,OVERALL,78,40.83769633507853,3.8333333333333335,2.2878787878787876,6
呐喊,OVERALL,79,41.361256544502616,0.0,2.235042735042735,1
呐喊,OVERALL,80,41.8848167539267,2.871794871794872,2.557264957264957,13
呐喊,OVERALL,81,42.40837696335078,4.8,4.01559829059829,15
呐喊,OVERALL,82,42.93193717277487,4.375,4.291666666666667,16
呐喊,OVERALL,83,43.455497382198956,3.7,3.568859649122807,20
呐喊,OVERALL,84,43.97905759162304,2.6315789473684212,3.4695006747638324,19
呐喊,OVERALL,85,44.50261780104712,4.076923076923077,3.013945119208277,13
呐喊,OVERALL,86,45.0261780104712,2.3333333333333335,2.97008547008547,9
呐喊,OVERALL,87,45.54973821989529,2.5,2.777777777777778,12
呐喊,OVERALL,88,46.07329842931937,3.5,3.8282828282828283,14
呐喊,OVERALL,89,46.596858638743456,5.484848484848485,3.9826038159371495,11
呐喊,OVERALL,90,47.12041884816754,2.9629629629629632,5.349270482603816,9
呐喊,OVERALL,91,47.64397905759162,7.6,5.140035273368607,10
呐喊,OVERALL,92,48.167539267015705,4.857142857142857,5.758441558441558,7
呐喊,OVERALL,93,48.69109947643979,4.818181818181818,4.428811928811928,11
呐喊,OVERALL,94,49.21465968586388,3.6111111111111107,4.151644651644651,12
呐喊,OVERALL,95,49.73821989528796,4.0256410256410255,4.4252136752136755,13
呐喊,OVERALL,96,50.26178010471204,5.638888888888888,5.147435897435898,12
呐喊,OVERALL,97,50.78534031413613,5.777777777777778,5.55718954248366,9
呐喊,OVERALL,98,51.30890052356021,5.254901960784315,4.6706154684095855,17
呐喊,OVERALL,99,51.832460732984295,2.9791666666666665,3.719998184458969,16
呐喊,OVERALL,100,52.35602094240838,2.9259259259259256,2.7778880070546736,9
呐喊,OVERALL,101,52.879581151832454,2.4285714285714284,3.1806657848324513,7
呐喊,OVERALL,102,53.403141361256544,4.1875,3.927579365079365,16
呐喊,OVERALL,103,53.92670157068062,5.166666666666667,3.806944444444445,10
呐喊,OVERALL,104,54.45026178010471,2.066666666666667,4.411111111111111,10
呐喊,OVERALL,105,54.973821989528794,6.0,4.407407407407407,8
呐喊,OVERALL,106,55.497382198952884,5.155555555555555,5.6276094276094275,15
呐喊,OVERALL,107,56.02094240837696,5.7272727272727275,5.051851851851851,11
呐喊,OVERALL,108,56.54450261780105,4.2727272727272725,5.615384615384616,11
呐喊,OVERALL,109,57.06806282722513,6.846153846153846,4.891478891478891,13
呐喊,OVERALL,110,57.59162303664922,3.555555555555556,5.017236467236468,3
呐喊,OVERALL,111,58.1151832460733,4.65,5.3917508417508415,20
呐喊,OVERALL,112,58.63874345549738,7.96969696969697,5.584343434343435,11
呐喊,OVERALL,113,59.16230366492147,4.133333333333334,5.823232323232323,15
呐喊,OVERALL,114,59.68586387434554,5.366666666666666,5.311111111111111,10
呐喊,OVERALL,115,60.20942408376963,6.433333333333333,6.266666666666666,10
呐喊,OVERALL,116,60.73298429319372,7.0,6.088888888888889,14
呐喊,OVERALL,117,61.25654450261781,4.833333333333333,5.072649572649572,6
呐喊,OVERALL,118,61.78010471204188,3.3846153846153846,5.472649572649573,13
呐喊,OVERALL,119,62.30366492146597,8.2,5.912820512820513,10
呐喊,OVERALL,120,62.82722513089005,6.153846153846154,6.7846153846153845,13
呐喊,OVERALL,121,63.35078534031413,6.0,5.988782051282051,15
呐喊,OVERALL,122,63.87434554973822,5.8125,5.5375000000000005,16
呐喊,OVERALL,123,64.3979057591623,4.8,5.433796296296297,10
呐喊,OVERALL,124,64.92146596858639,5.688888888888889,5.249382716049383,15
呐喊,OVERALL,125,65.44502617801047,5.2592592592592595,5.714742193173566,18
呐喊,OVERALL,126,65.96858638743456,6.196078431372549,5.715881794313167,17
呐喊,OVERALL,127,66.49214659685863,5.6923076923076925,5.065969977734684,13
呐喊,OVERALL,128,67.01570680628272,3.3095238095238093,4.7581862581862575,14
呐喊,OVERALL,129,67.5392670157068,5.2727272727272725,4.655194805194806,22
呐喊,OVERALL,130,68.06282722513089,5.383333333333334,5.848316498316499,20
呐喊,OVERALL,131,68.58638743455498,6.888888888888889,7.090740740740741,15
呐喊,OVERALL,132,69.10994764397905,9.0,6.502645502645503,15
呐喊,OVERALL,133,69.63350785340315,3.619047619047619,5.416225749559082,14
呐喊,OVERALL,134,70.15706806282722,3.6296296296296298,3.732465065798399,27
呐喊,OVERALL,135,70.68062827225131,3.948717948717949,4.926115859449193,13
呐喊,OVERALL,136,71.20418848167539,7.2,4.777967711301044,20
呐喊,OVERALL,137,71.72774869109948,3.185185185185185,5.461728395061729,9
呐喊,OVERALL,138,72.25130890052355,6.0,5.061728395061729,9
呐喊,OVERALL,139,72.77486910994764,6.0,5.494949494949495,16
呐喊,OVERALL,140,73.29842931937172,4.484848484848485,5.2727272727272725,11
呐喊,OVERALL,141,73.82198952879581,5.333333333333333,4.594949494949495,9
呐喊,OVERALL,142,74.3455497382199,3.9666666666666663,4.803703703703703,10
呐喊,OVERALL,143,74.86910994764398,5.111111111111111,4.55679012345679,9
呐喊,OVERALL,144,75.39267015706807,4.592592592592592,4.401234567901234,9
呐喊,OVERALL,145,75.91623036649214,3.5,3.5864197530864192,6
呐喊,OVERALL,146,76.43979057591623,2.6666666666666665,3.9248366013071894,12
呐喊,OVERALL,147,76.96335078534031,5.607843137254902,4.799836601307189,17
呐喊,OVERALL,148,77.4869109947644,6.125,5.199836601307189,8
呐喊,OVERALL,149,78.01047120418848,3.8666666666666667,4.458760683760684,15
呐喊,OVERALL,150,78.53403141361257,3.3846153846153846,3.9726495726495727,13
呐喊,OVERALL,151,79.05759162303664,4.666666666666667,4.213172448466566,21
呐喊,OVERALL,152,79.58115183246073,4.588235294117647,4.876078431372549,17
呐喊,OVERALL,153,80.10471204188482,5.373333333333334,4.771911764705882,25
呐喊,OVERALL,154,80.6282722513089,4.354166666666666,5.1869444444444435,16
呐喊,OVERALL,155,81.15183246073299,5.833333333333333,4.7548076923076925,12
呐喊,OVERALL,156,81.67539267015707,4.076923076923077,4.118233618233618,13
呐喊,OVERALL,157,82.19895287958116,2.4444444444444446,3.036534271828389,9
呐喊,OVERALL,158,82.72251308900523,2.588235294117647,3.047930283224401,17
呐喊,OVERALL,159,83.24607329842932,4.111111111111111,4.3997821350762525,9
呐喊,OVERALL,160,83.7696335078534,6.5,5.145732689210949,12
呐喊,OVERALL,161,84.29319371727748,4.826086956521739,5.092822636300897,23
呐喊,OVERALL,162,84.81675392670157,3.9523809523809526,5.129859673337934,21
呐喊,OVERALL,163,85.34031413612566,6.611111111111111,5.025437525437526,18
呐喊,OVERALL,164,85.86387434554975,4.512820512820513,5.319088319088319,13
呐喊,OVERALL,165,86.38743455497382,4.833333333333333,4.064879564879565,18
呐喊,OVERALL,166,86.91099476439791,2.8484848484848486,2.8106060606060606,11
呐喊,OVERALL,167,87.43455497382199,0.75,2.755050505050505,8
呐喊,OVERALL,168,87.95811518324608,4.666666666666667,3.430555555555556,13
呐喊,OVERALL,169,88.48167539267016,4.875,3.9953703703703707,8
呐喊,OVERALL,170,89.00523560209425,2.4444444444444446,3.5231481481481484,9
呐喊,OVERALL,171,89.52879581151832,3.25,3.5951178451178456,8
呐喊,OVERALL,172,90.0523560209424,5.090909090909091,4.014870931537597,11
呐喊,OVERALL,173,90.57591623036649,3.7037037037037033,4.542648709315376,9
呐喊,OVERALL,174,91.09947643979058,4.833333333333333,6.0251661918328585,6
呐喊,OVERALL,175,91.62303664921467,9.538461538461538,6.672079772079773,13
呐喊,OVERALL,176,92.14659685863874,5.644444444444445,6.727635327635327,15
呐喊,OVERALL,177,92.67015706806284,5.0,5.075925925925926,11
呐喊,OVERALL,178,93.19371727748691,4.583333333333333,5.75,12
呐喊,OVERALL,179,93.717277486911,7.666666666666667,5.361111111111111,6
呐喊,OVERALL,180,94.24083769633508,3.8333333333333335,4.952991452991452,6
呐喊,OVERALL,181,94.76439790575915,3.3589743589743586,3.4307692307692306,13
呐喊,OVERALL,182,95.28795811518324,3.1,3.1113247863247864,10
呐喊,OVERALL,183,95.81151832460732,2.875,3.4159090909090906,8
呐喊,OVERALL,184,96.33507853403141,4.2727272727272725,3.4936868686868685,11
呐喊,OVERALL,185,96.8586387434555,3.333333333333333,3.821067821067821,10
呐喊,OVERALL,186,97.38219895287958,3.857142857142857,4.14373897707231,7
呐喊,OVERALL,187,97.90575916230367,5.2407407407407405,3.8381834215167547,18
呐喊,OVERALL,188,98.42931937172776,2.4166666666666665,3.9135802469135803,12
呐喊,OVERALL,189,98.95287958115183,4.083333333333333,3.3000000000000003,12
呐喊,OVERALL,190,99.47643979057592,3.4,3.8277777777777775,10
呐喊,OVERALL,191,100.0,4.0,3.7,3
三闲集,鲁迅,1,0.4273504273504274,4.642857142857143,5.59920634920635,14
三闲集,鲁迅,3,1.282051282051282,6.555555555555555,5.825396825396826,18
三闲集,鲁迅,4,1.7094017094017095,6.277777777777778,5.9259259259259265,6
三闲集,鲁迅,5,2.1367521367521367,4.944444444444445,5.8240740740740735,12
三闲集,鲁迅,8,3.418803418803419,6.250000000000001,5.664814814814815,16
三闲集,鲁迅,9,3.8461538461538463,5.8,5.641666666666667,10
三闲集,鲁迅,10,4.273504273504273,4.875,4.863888888888889,8
三闲集,鲁迅,16,6.837606837606838,3.9166666666666665,4.263888888888888,12
三闲集,鲁迅,24,10.256410256410255,4.0,3.7870370370370368,20
三闲集,鲁迅,25,10.683760683760683,3.4444444444444446,4.448148148148149,12
三闲集,鲁迅,26,11.11111111111111,5.9,4.849382716049383,10
三闲集,鲁迅,27,11.538461538461538,5.203703703703704,5.060208926875593,18
三闲集,鲁迅,29,12.393162393162394,4.076923076923077,6.0935422602089275,13
三闲集,鲁迅,35,14.957264957264957,9.0,5.292307692307692,4
三闲集,鲁迅,36,15.384615384615385,2.8,6.061538461538461,10
三闲集,鲁迅,40,17.094017094017094,6.384615384615385,4.194871794871795,13
三闲集,鲁迅,43,18.37606837606838,3.4,4.131908831908832,5
三闲集,鲁迅,48,20.51282051282051,2.611111111111111,3.907407407407407,18
三闲集,鲁迅,49,20.94017094017094,5.711111111111111,5.068945868945869,15
三闲集,鲁迅,50,21.367521367521366,6.884615384615385,6.601353276353277,26
三闲集,鲁迅,51,21.794871794871796,7.208333333333334,6.888125763125764,8
三闲集,鲁迅,52,22.22222222222222,6.571428571428571,6.5352829537612145,7
三闲集,鲁迅,53,22.64957264957265,5.826086956521739,5.4102829537612145,23
三闲集,鲁迅,54,23.076923076923077,3.8333333333333335,4.775362318840579,6
三闲集,鲁迅,58,24.786324786324787,4.666666666666667,4.364197530864197,4
三闲集,鲁迅,62,26.495726495726498,4.592592592592593,4.798540965207632,18
三闲集,鲁迅,63,26.923076923076923,5.136363636363637,4.621457631874298,22
三闲集,鲁迅,74,31.62393162393162,4.135416666666666,4.735037878787879,32
三闲集,鲁迅,76,32.47863247863248,4.933333333333334,4.063320707070707,15
三闲集,鲁迅,80,34.18803418803419,3.1212121212121207,4.049046015712682,11
三闲集,鲁迅,82,35.04273504273504,4.092592592592592,4.610950777617444,18
三闲集,鲁迅,94,40.17094017094017,6.6190476190476195,5.00110229276896,14
三闲集,鲁迅,95,40.598290598290596,4.291666666666667,4.81468253968254,24
三闲集,鲁迅,102,43.58974358974359,3.5333333333333337,3.691666666666667,15
三闲集,鲁迅,106,45.2991452991453,3.25,3.746296296296297,20
三闲集,鲁迅,107,45.72649572649573,4.455555555555557,3.5962962962962965,30
三闲集,鲁迅,111,47.43589743589743,3.0833333333333335,4.146296296296296,12
三闲集,鲁迅,113,48.29059829059829,4.9,4.161111111111111,10
三闲集,鲁迅,121,51.70940170940172,4.5,4.638383838383838,10
三闲集,鲁迅,126,53.84615384615385,4.515151515151515,4.005050505050505,11
三闲集,鲁迅,128,54.700854700854705,3.0,4.218013468013468,10
三闲集,鲁迅,129,55.12820512820513,5.138888888888888,4.595315904139434,12
三闲集,鲁迅,136,58.119658119658126,5.647058823529412,4.989255298078827,17
三闲集,鲁迅,138,58.97435897435898,4.181818181818182,4.585816144639674,11
三闲集,鲁迅,142,60.68376068376068,3.9285714285714284,4.162400401530836,14
三闲集,鲁迅,148,63.24786324786324,4.3768115942028984,4.768461007591442,23
三闲集,鲁迅,162,69.23076923076923,6.0,4.658937198067632,11
三闲集,鲁迅,168,71.7948717948718,3.6,4.2,5
三闲集,鲁迅,169,72.22222222222221,3.0,2.6166666666666667,4
三闲集,鲁迅,182,77.77777777777779,1.25,3.449074074074074,4
三闲集,鲁迅,183,78.2051282051282,6.097222222222221,3.529320987654321,24
三闲集,鲁迅,186,79.48717948717949,3.240740740740741,4.995987654320987,18
三闲集,鲁迅,187,79.91452991452992,5.65,4.218482207697893,20
三闲集,鲁迅,190,81.19658119658119,3.764705882352941,4.560457516339869,17
三闲集,鲁迅,191,81.62393162393163,4.2666666666666675,4.211846405228758,10
三闲集,鲁迅,192,82.05128205128204,4.604166666666666,4.099801587301587,16
三闲集,鲁迅,193,82.47863247863248,3.4285714285714284,4.510912698412699,7
三闲集,鲁迅,194,82.90598290598291,5.5,4.551948051948052,6
三闲集,鲁迅,199,85.04273504273505,4.7272727272727275,5.024475524475524,11
三闲集,鲁迅,204,87.17948717948718,4.846153846153846,4.8300310800310795,26
三闲集,鲁迅,206,88.03418803418803,4.916666666666666,4.557303807303807,8
三闲集,鲁迅,207,88.46153846153845,3.909090909090909,4.2474747474747465,11
三闲集,鲁迅,212,90.5982905982906,3.9166666666666665,3.4835858585858586,12
三闲集,鲁迅,213,91.02564102564102,2.625,3.2916666666666665,8
三闲集,鲁迅,215,91.88034188034187,3.3333333333333335,3.3861111111111115,15
三闲集,鲁迅,217,92.73504273504274,4.2,3.7666666666666666,15
三闲集,成仿吾,3,1.282051282051282,6.555555555555555,6.416666666666666,18
三闲集,成仿吾,4,1.7094017094017095,6.277777777777778,5.5,6
三闲集,成仿吾,45,19.230769230769234,3.6666666666666665,4.185185185185185,7
三闲集,成仿吾,48,20.51282051282051,2.611111111111111,4.387464387464387,18
三闲集,成仿吾,50,21.367521367521366,6.884615384615385,5.355718355718356,26
三闲集,成仿吾,52,22.22222222222222,6.571428571428571,5.674890469008116,7
三闲集,成仿吾,68,29.059829059829063,3.568627450980392,4.352240896358543,17
三闲集,成仿吾,79,33.76068376068376,2.9166666666666665,3.202168746286393,12
三闲集,成仿吾,80,34.18803418803419,3.1212121212121207,2.29040404040404,11
三闲集,成仿吾,81,34.61538461538461,0.8333333333333334,2.144570707070707,4
三闲集,成仿吾,100,42.73504273504273,2.479166666666667,2.4375,16
三闲集,成仿吾,101,43.162393162393165,4.0,3.3375000000000004,3
三闲集,成仿吾,102,43.58974358974359,3.5333333333333337,3.5875,15
三闲集,成仿吾,103,44.01709401709402,3.229166666666667,3.5741666666666667,16
三闲集,成仿吾,105,44.871794871794876,3.9599999999999995,3.1297222222222225,25
三闲集,成仿吾,109,46.58119658119658,2.2,4.164444444444444,10
三闲集,成仿吾,110,47.008547008547005,6.333333333333333,3.8722222222222222,29
三闲集,成仿吾,111,47.43589743589743,3.0833333333333335,4.3106060606060606,12
三闲集,成仿吾,112,47.863247863247864,3.515151515151515,3.255050505050505,22
三闲集,成仿吾,114,48.717948717948715,3.1666666666666665,4.190235690235689,12
三闲集,成仿吾,115,49.14529914529914,5.888888888888888,4.748677248677248,6
三闲集,成仿吾,179,76.49572649572649,5.19047619047619,4.77336860670194,14
三闲集,成仿吾,186,79.48717948717949,3.240740740740741,4.2326278659611996,18
三闲集,成仿吾,191,81.62393162393163,4.2666666666666675,3.645326278659612,10
三闲集,成仿吾,193,82.47863247863248,3.4285714285714284,3.847619047619048,7
三闲集,明白,5,2.1367521367521367,4.944444444444445,4.257936507936508,12
三闲集,明白,14,5.982905982905983,3.5714285714285716,4.171957671957672,14
三闲集,明白,24,10.256410256410255,4.0,3.657142857142857,20
三闲集,明白,43,18.37606837606838,3.4,4.003703703703704,5
三闲集,明白,44,18.803418803418804,4.611111111111112,3.8925925925925924,12
三闲集,明白,45,19.230769230769234,3.6666666666666665,4.290123456790123,7
